frame,Hips_x,Hips_y,Hips_z,LeftUpLeg_x,LeftUpLeg_y,LeftUpLeg_z,RightUpLeg_x,RightUpLeg_y,RightUpLeg_z,Spine_x,Spine_y,Spine_z,LeftLeg_x,LeftLeg_y,LeftLeg_z,RightLeg_x,RightLeg_y,RightLeg_z,Spine1_x,Spine1_y,Spine1_z,LeftFoot_x,LeftFoot_y,LeftFoot_z,RightFoot_x,RightFoot_y,RightFoot_z,Spine2_x,Spine2_y,Spine2_z,LeftToeBase_x,LeftToeBase_y,LeftToeBase_z,RightToeBase_x,RightToeBase_y,RightToeBase_z,LeftShoulder_x,LeftShoulder_y,LeftShoulder_z,Neck_x,Neck_y,Neck_z,RightShoulder_x,RightShoulder_y,RightShoulder_z,LeftArm_x,LeftArm_y,LeftArm_z,Head_x,Head_y,Head_z,RightArm_x,RightArm_y,RightArm_z,LeftForeArm_x,LeftForeArm_y,LeftForeArm_z,RightForeArm_x,RightForeArm_y,RightForeArm_z,LeftHand_x,LeftHand_y,LeftHand_z,RightHand_x,RightHand_y,RightHand_z,LeftHandIndex1_x,LeftHandIndex1_y,LeftHandIndex1_z,LeftHandMiddle1_x,LeftHandMiddle1_y,LeftHandMiddle1_z,LeftHandPinky1_x,LeftHandPinky1_y,LeftHandPinky1_z,LeftHandRing1_x,LeftHandRing1_y,LeftHandRing1_z,LeftHandThumb1_x,LeftHandThumb1_y,LeftHandThumb1_z,RightHandIndex1_x,RightHandIndex1_y,RightHandIndex1_z,RightHandMiddle1_x,RightHandMiddle1_y,RightHandMiddle1_z,RightHandPinky1_x,RightHandPinky1_y,RightHandPinky1_z,RightHandRing1_x,RightHandRing1_y,RightHandRing1_z,RightHandThumb1_x,RightHandThumb1_y,RightHandThumb1_z,LeftHandIndex2_x,LeftHandIndex2_y,LeftHandIndex2_z,LeftHandMiddle2_x,LeftHandMiddle2_y,LeftHandMiddle2_z,LeftHandPinky2_x,LeftHandPinky2_y,LeftHandPinky2_z,LeftHandRing2_x,LeftHandRing2_y,LeftHandRing2_z,LeftHandThumb2_x,LeftHandThumb2_y,LeftHandThumb2_z,RightHandIndex2_x,RightHandIndex2_y,RightHandIndex2_z,RightHandMiddle2_x,RightHandMiddle2_y,RightHandMiddle2_z,RightHandPinky2_x,RightHandPinky2_y,RightHandPinky2_z,RightHandRing2_x,RightHandRing2_y,RightHandRing2_z,RightHandThumb2_x,RightHandThumb2_y,RightHandThumb2_z,LeftHandIndex3_x,LeftHandIndex3_y,LeftHandIndex3_z,LeftHandMiddle3_x,LeftHandMiddle3_y,LeftHandMiddle3_z,LeftHandPinky3_x,LeftHandPinky3_y,LeftHandPinky3_z,LeftHandRing3_x,LeftHandRing3_y,LeftHandRing3_z,LeftHandThumb3_x,LeftHandThumb3_y,LeftHandThumb3_z,RightHandIndex3_x,RightHandIndex3_y,RightHandIndex3_z,RightHandMiddle3_x,RightHandMiddle3_y,RightHandMiddle3_z,RightHandPinky3_x,RightHandPinky3_y,RightHandPinky3_z,RightHandRing3_x,RightHandRing3_y,RightHandRing3_z,RightHandThumb3_x,RightHandThumb3_y,RightHandThumb3_z
109,0.03214664,0.9597895,0.04416198,-0.05725027,0.903971,0.02309834,0.1046576,0.8807775,0.03706289,0.04670949,1.060556,0.04268182,-0.2307279,0.5205233,0.1636524,0.1466331,0.4771245,0.2164649,0.06500947,1.158863,0.04518792,-0.3579816,0.1105946,0.04517056,0.2112255,0.08639473,0.01291965,0.08383313,1.249333,0.05747703,-0.3701019,-0.003017068,0.1228626,0.2066204,-0.0009410977,0.1198862,0.06645095,1.368647,0.06972976,0.1192464,1.408213,0.1015989,0.1524912,1.344234,0.08859165,-0.02780474,1.385307,0.01889756,0.1316103,1.482548,0.1636939,0.2560198,1.314492,0.07659782,-0.1964997,1.222624,-0.1314074,0.3000112,1.060966,0.1829223,-0.05929662,1.234499,0.1161541,0.04319616,1.178086,0.2070331,-0.02428621,1.19853,0.1956273,-0.04642215,1.192127,0.2005783,-0.08167824,1.179993,0.1834274,-0.06402706,1.186499,0.1955951,-0.02551148,1.221124,0.1321377,-0.04268428,1.212503,0.2235744,-0.03995492,1.204372,0.2455276,-0.02260222,1.17434,0.2674671,-0.03304491,1.191929,0.2583289,0.009704631,1.188611,0.1885386,-0.01575847,1.16971,0.1740473,-0.03789262,1.163302,0.1790068,-0.07585829,1.151283,0.1625017,-0.05676689,1.161963,0.177223,-0.01413233,1.18682,0.1532773,-0.05090277,1.180388,0.2071411,-0.04817339,1.172257,0.2290943,-0.03059852,1.143092,0.251478,-0.040551,1.162598,0.2433202,-0.03000638,1.175435,0.1864927,-0.02153653,1.188898,0.1537822,-0.0438734,1.183163,0.1580307,-0.08011575,1.165422,0.1475696,-0.06274767,1.181824,0.1562469,-0.03983235,1.165883,0.1616256,-0.02319442,1.183658,0.2013271,-0.01949284,1.175642,0.2230762,-0.01018186,1.145502,0.247194,-0.01245683,1.165914,0.2374252,-0.04755529,1.16588,0.2142024
110,0.02341546,0.9420149,0.03447796,-0.0632547,0.879843,0.02128243,0.1004546,0.8679129,0.02329774,0.03086326,1.043472,0.03008867,-0.2271915,0.4999344,0.1815205,0.147207,0.474226,0.2225653,0.04187622,1.142686,0.03645908,-0.3616623,0.1020226,0.03368027,0.2103011,0.08641779,0.01305015,0.05378074,1.233674,0.05287747,-0.369415,-0.003008842,0.1231166,0.2068806,-0.0009794831,0.1200106,0.02621299,1.349886,0.07344306,0.07674413,1.392323,0.1052894,0.1149855,1.332645,0.08674365,-0.07141279,1.36104,0.02772216,0.08680769,1.465445,0.1692131,0.2200444,1.313339,0.06839984,-0.2360957,1.182018,-0.1077247,0.2801516,1.05766,0.1607615,-0.09229261,1.198315,0.1358064,0.02115455,1.158309,0.2159212,-0.0472279,1.16802,0.2125326,-0.06807645,1.159457,0.2194261,-0.1031443,1.143322,0.205488,-0.08533721,1.15191,0.216028,-0.05607727,1.188908,0.1490633,-0.06319803,1.190584,0.2419325,-0.05778328,1.182694,0.2634718,-0.03725585,1.153296,0.2834403,-0.04913596,1.170535,0.2754642,-0.01448644,1.16781,0.2012941,-0.0375071,1.139762,0.1907152,-0.05835258,1.131194,0.1976171,-0.09606435,1.114906,0.1845499,-0.07706138,1.127852,0.1974537,-0.03942267,1.156469,0.1696443,-0.07235513,1.15814,0.2266838,-0.06694037,1.15025,0.2482231,-0.04616536,1.121729,0.2686036,-0.05749926,1.140903,0.2615374,-0.05380423,1.153581,0.2038227,-0.04693826,1.157775,0.170744,-0.06811459,1.149839,0.1769451,-0.1030136,1.128178,0.1698342,-0.08682343,1.146497,0.1767818,-0.06198327,1.133161,0.1804275,-0.04558118,1.162093,0.2177517,-0.03922702,1.154342,0.2389775,-0.02643726,1.124641,0.2620221,-0.03035254,1.144911,0.2524809,-0.06784016,1.143779,0.2333864
111,0.01194337,0.9293014,0.02872914,-0.07134598,0.8617448,0.02164514,0.09266414,0.8596727,0.01504938,0.01294324,1.030876,0.02167442,-0.2283586,0.4842561,0.1940732,0.1461247,0.4727269,0.2255196,0.01846524,1.13047,0.02915067,-0.3622661,0.09438324,0.02572571,0.2083614,0.08620209,0.01339272,0.02477923,1.221794,0.04676225,-0.3694597,-0.001935482,0.1245263,0.2061321,-0.001249969,0.1203403,-0.0112301,1.334895,0.07125482,0.03714485,1.380804,0.101597,0.07921287,1.324885,0.07989158,-0.1124939,1.340777,0.03308913,0.04522259,1.454575,0.1650551,0.1852751,1.315855,0.05949855,-0.2847203,1.143217,-0.06084113,0.2442851,1.064652,0.1640451,-0.1342754,1.169879,0.1777121,-0.01393197,1.144287,0.2491018,-0.08264051,1.145751,0.2524593,-0.1028253,1.138075,0.2619021,-0.1390799,1.121238,0.2526017,-0.1203571,1.130479,0.2607254,-0.09705991,1.161198,0.1884561,-0.09570114,1.176442,0.2824702,-0.08745946,1.170602,0.3037652,-0.06361651,1.143608,0.3234437,-0.07699528,1.159766,0.3155775,-0.05139419,1.151527,0.2382087,-0.07505371,1.115598,0.2324032,-0.09523475,1.107918,0.2418544,-0.1340449,1.091036,0.233667,-0.1138981,1.104809,0.2436506,-0.07877637,1.130449,0.2102138,-0.1054108,1.142562,0.2712052,-0.09716919,1.136722,0.2925002,-0.07306381,1.110644,0.3124832,-0.08586334,1.128823,0.3052889,-0.08957335,1.136529,0.2467038,-0.08615644,1.131938,0.2118613,-0.106727,1.124831,0.2205919,-0.1422259,1.103077,0.218531,-0.1253904,1.121723,0.2223881,-0.1003864,1.108441,0.2249512,-0.08006299,1.146435,0.258766,-0.07093191,1.140731,0.2796245,-0.05438637,1.113498,0.3033174,-0.06016244,1.13275,0.2926766,-0.09959809,1.128964,0.2784745
112,-0.004833862,0.9273207,0.02736752,-0.08557258,0.8564726,0.02376285,0.07795718,0.8609809,0.01016825,-0.008211774,1.02885,0.02040154,-0.2320103,0.4766891,0.2004055,0.1462338,0.4758621,0.2197024,-0.006468017,1.128696,0.02616242,-0.3617854,0.08977354,0.02228295,0.2058226,0.08551121,0.01391616,-0.004263471,1.220557,0.04187319,-0.3699885,-0.001208603,0.1259436,0.2050347,-0.001937926,0.1208861,-0.04657016,1.331579,0.06579724,-6.070361E-06,1.381269,0.09283859,0.0446449,1.327751,0.07025563,-0.1511589,1.333045,0.03743123,0.006811456,1.45736,0.1536489,0.1510963,1.327206,0.04989872,-0.330246,1.121735,0.009305438,0.1966348,1.089581,0.1876499,-0.177831,1.167807,0.2436115,-0.05429492,1.147193,0.3058337,-0.1227037,1.148797,0.3173345,-0.142661,1.144369,0.3290651,-0.1808407,1.129991,0.3245955,-0.160815,1.138387,0.3301111,-0.1407604,1.157096,0.2529294,-0.1321623,1.18214,0.3451905,-0.1211945,1.179024,0.3658181,-0.09437102,1.154907,0.3853958,-0.1090573,1.169827,0.3774183,-0.09300064,1.152599,0.2989672,-0.1193244,1.11571,0.3011235,-0.1392778,1.111278,0.3128627,-0.1799116,1.097244,0.3096701,-0.1579381,1.110218,0.3163098,-0.1235067,1.127837,0.2774124,-0.1422579,1.147029,0.339336,-0.13129,1.143912,0.3599637,-0.1041937,1.120745,0.3796996,-0.1182778,1.13776,0.3720715,-0.1294113,1.138269,0.3139239,-0.1305795,1.130223,0.2793305,-0.1509277,1.1263,0.290305,-0.1882048,1.107938,0.2936121,-0.169588,1.125241,0.2937522,-0.1456843,1.110087,0.2964289,-0.1187578,1.14968,0.323431,-0.1069655,1.146656,0.3435006,-0.08687795,1.122698,0.3679802,-0.09445052,1.140448,0.3559449,-0.1352206,1.134484,0.3473756
113,-0.02631386,0.9395142,0.03209022,-0.1050087,0.8663263,0.03073008,0.0576492,0.8758959,0.01078157,-0.03295643,1.040973,0.0265966,-0.236887,0.4770604,0.1979493,0.1456223,0.484647,0.2006966,-0.03527707,1.140944,0.02900845,-0.3610176,0.08769327,0.02115029,0.2037233,0.08443791,0.01433782,-0.03682169,1.233435,0.04054799,-0.3701532,-0.0009520054,0.1267397,0.2044055,-0.003041685,0.1212836,-0.08388024,1.343355,0.06032832,-0.03885983,1.396829,0.08228754,0.007517211,1.34444,0.06055308,-0.1908414,1.340767,0.04305977,-0.03290566,1.475858,0.139324,0.1139932,1.350224,0.04116243,-0.3632209,1.129338,0.09871927,0.1369517,1.139071,0.2211682,-0.2167035,1.191301,0.333124,-0.0921976,1.167758,0.3852414,-0.1602231,1.175344,0.4065463,-0.1799448,1.174139,0.419396,-0.2194298,1.163041,0.4179268,-0.1984982,1.170055,0.4217495,-0.1803659,1.17821,0.3422891,-0.1642211,1.20596,0.4320046,-0.1503122,1.204967,0.4510063,-0.1204422,1.183069,0.4686891,-0.1364334,1.197038,0.4615399,-0.1315925,1.172223,0.3836295,-0.1605845,1.140509,0.3940804,-0.1803021,1.139301,0.4069389,-0.2221397,1.128917,0.4067847,-0.1988058,1.140398,0.4111366,-0.1647285,1.150307,0.3693092,-0.1743399,1.170381,0.4311289,-0.160431,1.169388,0.4501307,-0.1302875,1.148452,0.4678371,-0.1456751,1.164543,0.4607401,-0.1651441,1.159226,0.40508,-0.1714625,1.153548,0.3711916,-0.1915618,1.152798,0.3832471,-0.2301551,1.138524,0.3899193,-0.2100655,1.153895,0.3874447,-0.1875304,1.136929,0.3909809,-0.1534583,1.171586,0.4117703,-0.1388167,1.170635,0.4300927,-0.1149011,1.14934,0.4535728,-0.1245027,1.165765,0.4411118,-0.1659546,1.158736,0.4392296
114,-0.05052011,0.955467,0.04122183,-0.1267972,0.8797751,0.04315217,0.03450821,0.8945488,0.01651745,-0.06065934,1.056647,0.03593781,-0.2436975,0.4792009,0.1940055,0.14309,0.4960967,0.1787782,-0.06783337,1.156408,0.03462546,-0.3600442,0.08628929,0.0197731,0.2029976,0.08598602,0.01601184,-0.07346804,1.249228,0.04116854,-0.3698218,-0.001107335,0.1263415,0.2052868,-0.003277302,0.1214509,-0.1249987,1.357933,0.055864,-0.08166659,1.414967,0.07129204,-0.03390856,1.363394,0.05062108,-0.2331332,1.351858,0.05191392,-0.07598765,1.496859,0.1241659,0.07204568,1.374746,0.03083633,-0.3793097,1.166871,0.1999921,0.07592253,1.205612,0.2519559,-0.2371346,1.239926,0.4338755,-0.1084771,1.204024,0.4670059,-0.1782246,1.226489,0.5058791,-0.1973487,1.227514,0.5196169,-0.2374274,1.218752,0.5207609,-0.2159716,1.224765,0.5230919,-0.2012076,1.225428,0.4425262,-0.1721863,1.244207,0.5232205,-0.1551097,1.24481,0.5394542,-0.1219437,1.224748,0.5529414,-0.1393559,1.237893,0.5478454,-0.1476501,1.207681,0.4721639,-0.181165,1.190855,0.4963594,-0.2002848,1.191878,0.5101061,-0.2426062,1.184074,0.5126013,-0.2184749,1.194429,0.5149871,-0.1859181,1.198876,0.4710639,-0.1812386,1.208486,0.5265523,-0.164162,1.20909,0.542786,-0.1307513,1.189993,0.5561832,-0.1476235,1.205269,0.5508884,-0.1764727,1.195665,0.5000862,-0.1923591,1.20266,0.4729588,-0.2118717,1.204097,0.4858845,-0.2508545,1.192772,0.4953589,-0.2300619,1.206648,0.4907654,-0.208388,1.188682,0.4947225,-0.1641595,1.208671,0.5037374,-0.1464837,1.209281,0.5191705,-0.1181667,1.190129,0.5393721,-0.1303065,1.205456,0.5277557,-0.1712094,1.197595,0.5337859
115,-0.07664681,0.9727324,0.05501063,-0.149641,0.8942532,0.06301393,0.00941021,0.9144053,0.0277474,-0.09107953,1.073237,0.04734919,-0.252612,0.4825307,0.1924883,0.1383971,0.5116685,0.1620905,-0.1041496,1.172268,0.04210719,-0.3596735,0.08697158,0.01829366,0.2033236,0.09441662,0.02081801,-0.1145918,1.264899,0.04283606,-0.3699444,-0.0002815723,0.1249332,0.2073576,-0.0008387566,0.1208217,-0.170868,1.371872,0.0516674,-0.1297626,1.432124,0.05862975,-0.08082178,1.381233,0.0390671,-0.2782304,1.363307,0.06373248,-0.1237328,1.517028,0.1064772,0.0239285,1.397677,0.0166264,-0.3691109,1.237143,0.294683,0.01663677,1.286119,0.27161,-0.2281913,1.319196,0.5263318,-0.096719,1.261852,0.530094,-0.1652823,1.308613,0.5953675,-0.1834962,1.31098,0.6101377,-0.2236176,1.30337,0.6142303,-0.2019278,1.308943,0.6148888,-0.1921394,1.304304,0.5336987,-0.1479394,1.303961,0.596704,-0.1277986,1.305705,0.6088207,-0.09197908,1.286924,0.615795,-0.1104291,1.299498,0.6139416,-0.1339555,1.265154,0.5433993,-0.1696137,1.272556,0.5882847,-0.1878228,1.274921,0.6030638,-0.2300771,1.268409,0.6085773,-0.2056152,1.278246,0.608859,-0.1757309,1.279144,0.5628688,-0.1550936,1.26833,0.6036492,-0.1349528,1.270073,0.6157658,-0.09893973,1.252256,0.6225525,-0.116963,1.266956,0.6202847,-0.1557749,1.25419,0.5774356,-0.1819552,1.283206,0.564907,-0.2005974,1.285945,0.5788656,-0.2391709,1.276256,0.5913516,-0.2183898,1.28927,0.5846611,-0.1969282,1.27101,0.5884238,-0.1433221,1.267567,0.577705,-0.1227684,1.269284,0.5889113,-0.09026617,1.251694,0.6034356,-0.1050277,1.266182,0.5939793,-0.1434537,1.258002,0.6090704
116,-0.0806451,0.9750039,0.05723765,-0.1530594,0.8961078,0.06633475,0.005562,0.917062,0.02962947,-0.09579316,1.075363,0.0490672,-0.2540109,0.4830104,0.1929892,0.1376542,0.5139086,0.1596365,-0.1098324,1.174227,0.04321601,-0.3596914,0.08741009,0.01804645,0.2034573,0.0958606,0.02114996,-0.1211141,1.266762,0.04300801,-0.3701537,6.747246E-05,0.1245939,0.207916,4.172325E-06,0.1205593,-0.1782529,1.373351,0.05089531,-0.1376176,1.434068,0.05643893,-0.08845396,1.383322,0.03705836,-0.2852741,1.364545,0.06554112,-0.1316059,1.519463,0.1034047,0.01603428,1.40065,0.01406847,-0.3654669,1.250263,0.3064225,0.007621735,1.298954,0.2731094,-0.2248461,1.334992,0.5372885,-0.09398442,1.273122,0.5362847,-0.1612908,1.32511,0.6058346,-0.1793597,1.327667,0.6207506,-0.2194487,1.320153,0.6253123,-0.1977472,1.325706,0.6257006,-0.1887421,1.320139,0.5444778,-0.1430961,1.315791,0.6041155,-0.1225759,1.317684,0.6155543,-0.08651295,1.299029,0.6215416,-0.1050374,1.311555,0.6201677,-0.1307757,1.276493,0.5507601,-0.1657303,1.288981,0.5992011,-0.1837944,1.291536,0.6141258,-0.2260014,1.285138,0.6201163,-0.2015267,1.294948,0.6200532,-0.1720833,1.29529,0.5737721,-0.1499527,1.280217,0.6116315,-0.1294326,1.28211,0.6230701,-0.09318417,1.264417,0.6288543,-0.1112997,1.279065,0.6270322,-0.1514575,1.265823,0.585591,-0.1782832,1.299382,0.5758237,-0.1967878,1.302301,0.5899282,-0.2352508,1.292802,0.602891,-0.2145201,1.305713,0.5958555,-0.1930441,1.287471,0.5996187,-0.1390283,1.279222,0.5853271,-0.1181249,1.28108,0.5958429,-0.08513466,1.263684,0.6094722,-0.1002233,1.278056,0.6003616,-0.1381232,1.269961,0.6167707
117,-0.09062131,0.9784744,0.06670491,-0.1609003,0.8984028,0.08086757,-0.003626965,0.9213733,0.03982403,-0.1083607,1.077986,0.05442204,-0.2583601,0.4821002,0.1995094,0.135456,0.5181145,0.1619752,-0.1250085,1.176384,0.04763237,-0.3593672,0.08804375,0.01842918,0.2023386,0.09972394,0.02504953,-0.1382033,1.268637,0.04529862,-0.3701642,0.0002580881,0.1245786,0.2077732,6.258488E-06,0.1205348,-0.1967891,1.374566,0.05121607,-0.1570073,1.43608,0.05258898,-0.1078165,1.385341,0.03325846,-0.3024936,1.365079,0.07317413,-0.1499548,1.522434,0.097617,-0.004148677,1.40308,0.00708726,-0.3471173,1.277475,0.3336531,-0.005235694,1.323839,0.2739855,-0.1980391,1.353104,0.5623631,-0.07053242,1.293171,0.5479347,-0.1314319,1.341778,0.6277136,-0.1487687,1.344219,0.6434931,-0.188653,1.336888,0.6498072,-0.166919,1.342298,0.6492656,-0.1617437,1.337918,0.5676369,-0.1124882,1.333664,0.6216477,-0.09083022,1.335983,0.6306508,-0.05384443,1.318255,0.6321248,-0.07272074,1.330283,0.6331019,-0.1054599,1.295357,0.5666375,-0.1364265,1.305784,0.6207538,-0.153758,1.308222,0.6365417,-0.1956837,1.301997,0.6443984,-0.171171,1.311654,0.6433404,-0.1439124,1.31252,0.5957465,-0.1174987,1.297828,0.6293742,-0.09584072,1.300147,0.6383774,-0.05871932,1.283388,0.6396426,-0.07729683,1.297554,0.6401587,-0.1216564,1.28371,0.6034719,-0.1499815,1.316619,0.598146,-0.1677886,1.319438,0.6131406,-0.2056716,1.309981,0.62774,-0.1852016,1.322869,0.6199392,-0.1637011,1.304438,0.6224227,-0.1096937,1.297447,0.6019663,-0.08776184,1.299752,0.6100079,-0.05296829,1.283107,0.6194472,-0.0693832,1.297167,0.612369,-0.1048891,1.28784,0.632949
118,-0.1065407,0.9769034,0.08290976,-0.1734542,0.8955677,0.1043171,-0.01807891,0.9211965,0.05796209,-0.1282488,1.074605,0.06416383,-0.2660483,0.4759837,0.2150318,0.1324437,0.5196758,0.1720096,-0.1484924,1.172259,0.05646886,-0.3590072,0.08756256,0.01815459,0.2005884,0.1034304,0.02929014,-0.164674,1.263934,0.05156497,-0.3701859,0.0002257824,0.1246341,0.2077238,5.245209E-06,0.1206297,-0.2258609,1.368475,0.05549895,-0.1878964,1.430979,0.05098442,-0.1385455,1.380531,0.03130441,-0.3288426,1.358138,0.08764731,-0.1798707,1.51857,0.09338407,-0.03654901,1.399019,-0.0003426224,-0.3165492,1.307038,0.3610566,-0.01908132,1.347584,0.2727221,-0.1547014,1.370926,0.5846092,-0.03562032,1.319031,0.5540822,-0.08473209,1.356617,0.6457242,-0.1010708,1.359078,0.662532,-0.1406876,1.352491,0.6709878,-0.1188993,1.357428,0.6693044,-0.1185301,1.35482,0.5874368,-0.06646575,1.355266,0.6351324,-0.04373653,1.35845,0.6404948,-0.006246984,1.342618,0.6351785,-0.02522853,1.353626,0.6397023,-0.06698588,1.3189,0.5783864,-0.09096391,1.320913,0.6382839,-0.1072969,1.323371,0.6551,-0.1488364,1.3179,0.665238,-0.1242047,1.327031,0.6629702,-0.09971455,1.328389,0.6139054,-0.06845023,1.319021,0.6422985,-0.04572091,1.322205,0.647661,-0.008177839,1.307352,0.642151,-0.02704099,1.320522,0.6462474,-0.07622974,1.305425,0.6169576,-0.1055375,1.332566,0.6167417,-0.1223819,1.335433,0.6328018,-0.1595749,1.326486,0.6493646,-0.1392898,1.339093,0.6406721,-0.1181214,1.320135,0.6415026,-0.06533591,1.319796,0.6139798,-0.04249732,1.323007,0.6183487,-0.005883008,1.307923,0.6212845,-0.02388333,1.321308,0.6175342,-0.05497231,1.309602,0.6433728
119,-0.1188017,0.9717091,0.09479241,-0.1835298,0.8897397,0.1201395,-0.02919625,0.9171689,0.07139634,-0.1430467,1.067991,0.07220649,-0.2726086,0.469252,0.2303081,0.1293106,0.5175565,0.1812517,-0.1656099,1.165076,0.06379183,-0.3589014,0.08734381,0.0182406,0.1996018,0.1044377,0.03070386,-0.1839767,1.256251,0.05746595,-0.3701668,6.073713E-05,0.1247551,0.2078726,7.212162E-06,0.1207952,-0.2472717,1.359544,0.06098924,-0.2109672,1.422666,0.05286275,-0.1614172,1.372683,0.03250943,-0.3481321,1.348338,0.0990312,-0.2029721,1.51096,0.09378472,-0.06105667,1.391972,-0.003578015,-0.2972193,1.31653,0.3708974,-0.02404116,1.352339,0.2695046,-0.1263523,1.37466,0.5892497,-0.01441787,1.33006,0.5517516,-0.05482218,1.357903,0.6478851,-0.07054136,1.360567,0.6652436,-0.1100164,1.35486,0.6749153,-0.08817709,1.359277,0.672576,-0.09052367,1.357632,0.5907163,-0.03839594,1.362611,0.6365991,-0.01538079,1.366547,0.6398124,0.02195834,1.3524,0.6303229,0.003123552,1.362497,0.6370497,-0.04319154,1.327948,0.5789936,-0.06218467,1.322454,0.640258,-0.0778981,1.325115,0.6576246,-0.1192118,1.320552,0.6690524,-0.09444522,1.329098,0.6660826,-0.07152983,1.330433,0.6162624,-0.03831272,1.32612,0.64271,-0.01529761,1.330055,0.6459233,0.02203926,1.316895,0.6362687,0.003199466,1.329168,0.642631,-0.04805728,1.312977,0.6178131,-0.07715141,1.334718,0.6193333,-0.09338989,1.337809,0.6359656,-0.1302399,1.329588,0.6536343,-0.1099369,1.341792,0.6444238,-0.08923492,1.322309,0.6443529,-0.03805366,1.327857,0.6142642,-0.01502947,1.331853,0.6164793,0.02223016,1.318175,0.6153086,0.003462233,1.33093,0.6137892,-0.02445444,1.317222,0.6421433
120,-0.1296366,0.9655899,0.1049186,-0.1925939,0.8831514,0.1330515,-0.03912508,0.9121406,0.0825137,-0.155897,1.060689,0.07972244,-0.2787246,0.4624291,0.2446595,0.1257415,0.5142075,0.1890543,-0.1805362,1.157116,0.06971925,-0.3587562,0.08734679,0.01842692,0.1991288,0.1044674,0.03094048,-0.2009634,1.24773,0.06185644,-0.3701622,5.978346E-05,0.1249232,0.2080618,1.144409E-05,0.1209388,-0.2662673,1.349762,0.06547378,-0.2316965,1.413387,0.05427958,-0.1819653,1.363924,0.03311112,-0.3653338,1.33748,0.1076705,-0.2242866,1.502393,0.09374262,-0.08363953,1.384014,-0.007816158,-0.283867,1.317,0.3731112,-0.02260167,1.348059,0.2614357,-0.1031962,1.373886,0.5837636,0.003201216,1.33401,0.5431966,-0.03016497,1.355586,0.6400402,-0.04522859,1.358668,0.6579034,-0.08448268,1.353925,0.6689041,-0.0626353,1.357817,0.6658238,-0.06775138,1.356016,0.5840935,-0.01618806,1.363771,0.6302135,0.006856292,1.368367,0.6320395,0.04391368,1.355655,0.6198106,0.02525689,1.36498,0.6279905,-0.02366056,1.330334,0.5721697,-0.03861453,1.320303,0.6327825,-0.05367209,1.323381,0.6506537,-0.09467757,1.31983,0.6634668,-0.06982875,1.327778,0.6596449,-0.04856406,1.328439,0.6090844,-0.0145922,1.327167,0.6353731,0.008452162,1.331764,0.637199,0.04546632,1.320041,0.6248305,0.02671431,1.33155,0.6327026,-0.02553006,1.314306,0.6108268,-0.05397704,1.332865,0.6123265,-0.06957363,1.336384,0.6294799,-0.1059973,1.329086,0.648394,-0.08573028,1.34078,0.6384712,-0.06550869,1.320811,0.6377765,-0.016238,1.32958,0.6070231,0.006748691,1.334261,0.6078545,0.04425365,1.321819,0.6039411,0.02504566,1.333996,0.603958,-0.0005347282,1.318736,0.6336895
121,-0.1390765,0.9602048,0.1131124,-0.2003329,0.8774083,0.1438302,-0.04796266,0.907742,0.09081791,-0.1671944,1.054274,0.08612061,-0.284112,0.456396,0.2561323,0.1225987,0.5115315,0.1947832,-0.193923,1.149813,0.07334101,-0.3587515,0.08734041,0.01843531,0.1989604,0.1045271,0.03110988,-0.2163912,1.239737,0.06339416,-0.3701577,5.352497E-05,0.1249316,0.2081812,1.186132E-05,0.1210105,-0.2835448,1.340557,0.06712706,-0.2507648,1.404514,0.05286323,-0.2009604,1.355472,0.03090417,-0.381041,1.327283,0.1125572,-0.2441893,1.494409,0.09041336,-0.1052783,1.375979,-0.01568957,-0.2756717,1.311574,0.3697838,-0.01455019,1.337191,0.2446543,-0.08226201,1.372165,0.5677074,0.02076206,1.333488,0.5257089,-0.006958783,1.353756,0.6208679,-0.02109829,1.357501,0.6393492,-0.05985957,1.353719,0.652297,-0.03811976,1.357141,0.6481004,-0.04715594,1.353659,0.5667651,0.004299358,1.362284,0.6136484,0.02730975,1.367297,0.6145958,0.06407973,1.355364,0.600814,0.04559416,1.364282,0.6097962,-0.004856154,1.329113,0.5556934,-0.01635329,1.318484,0.614816,-0.03048643,1.322226,0.633305,-0.07088999,1.319706,0.6481189,-0.04611778,1.327112,0.6429482,-0.02727878,1.326285,0.5914372,0.006771237,1.325682,0.6184624,0.02978164,1.330695,0.6194103,0.06648473,1.319751,0.605498,0.04785173,1.330853,0.6141931,-0.004894331,1.312788,0.5942715,-0.03245384,1.330878,0.5948308,-0.04715198,1.335055,0.6126183,-0.08275348,1.328839,0.6333929,-0.0627833,1.339941,0.6222617,-0.04296613,1.319594,0.6210629,0.003957197,1.328258,0.590219,0.02686878,1.333362,0.5901757,0.06441112,1.321649,0.5846871,0.04499839,1.333465,0.5855563,0.02090354,1.317526,0.6161602
